Step,Scaffold,SMILES,EXP 4 - Tanimoto,total_score,ID
699.0,Fc1cccc(CN2CCc3ccccc32)c1,Fc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_11
700.0,Brc1cccc(CN2CCc3ccccc32)c1,Brc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_12
699.0,Oc1cccc(CN2CCc3ccccc32)c1,Oc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_13
699.0,Clc1cccc(CN2CCc3ccccc32)c1,Clc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_14
699.0,Cc1ccccc1CN1CCc2ccccc21,Cc1ccccc1CN1CCc2ccccc21,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_15
699.0,O=c1cccccc1CN1CCc2ccccc21,O=c1cccccc1CN1CCc2ccccc21,0.7599999904632568,0.7599999904632568,Automated Curriculum Learning Demo_16
699.0,CCc1cccc(CN2CCc3ccccc32)c1,CCc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_17
700.0,N#Cc1cccc(CN2CCc3ccccc32)c1,N#Cc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_18
699.0,COc1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_19
700.0,CCc1ccc(CN2CCc3ccccc32)cc1,CCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_20
700.0,Brc1ccccc1CN1CCc2ccccc21,Brc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_21
699.0,Fc1ccccc1CN1CCc2ccccc21,Fc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_22
699.0,Clc1ccccc1CN1CCc2ccccc21,Clc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_23
699.0,CCc1ccccc1N(C)Cc1ccccc1,CCc1ccccc1N(C)Cc1ccccc1,0.7323943376541138,0.7323943376541138,Automated Curriculum Learning Demo_24
701.0,CC(C)c1cccc(CN2CCc3ccccc32)c1,CC(C)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_25
701.0,[O-]Cc1ccccc1CN1CCc2ccccc21,[O-]Cc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_26
699.0,CCc1ccccc1CN1CCc2ccccc21,CCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_27
700.0,CC(C)c1ccc(CN2CCc3ccccc32)cc1,CC(C)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_28
700.0,COc1cccc(CN2CCc3ccccc32)c1,COc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_29
701.0,CC(C)c1ccccc1CN1CCc2ccccc21,CC(C)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_30
699.0,FC(F)(F)c1ccc(CN2CCc3ccccc32)cc1,FC(F)(F)c1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_31
699.0,COc1ccccc1CN1CCc2ccccc21,COc1ccccc1CN1CCc2ccccc21,0.701298713684082,0.701298713684082,Automated Curriculum Learning Demo_32
700.0,Cc1ccc(CN2CCc3ccccc32)cc1C,Cc1ccc(CN2CCc3ccccc32)cc1C,0.6973684430122375,0.6973684430122375,Automated Curriculum Learning Demo_33
699.0,c1ccc(CCN2CCc3ccccc32)cc1,c1ccc(CCN2CCc3ccccc32)cc1,0.6842105388641357,0.6842105388641357,Automated Curriculum Learning Demo_34
699.0,Fc1ccc(CN2CCc3ccccc32)cc1Cl,Fc1ccc(CN2CCc3ccccc32)cc1Cl,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_35
701.0,Cc1cccc(C)c1CN1CCc2ccccc21,Cc1cccc(C)c1CN1CCc2ccccc21,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_36
700.0,FC(CN1CCc2ccccc21)c1ccccc1,FC(CN1CCc2ccccc21)c1ccccc1,0.6666666865348816,0.6666666865348816,Automated Curriculum Learning Demo_37
699.0,Cc1ccc(CN2CCc3ccccc32)c(C)c1,Cc1ccc(CN2CCc3ccccc32)c(C)c1,0.6538461446762085,0.6538461446762085,Automated Curriculum Learning Demo_38
700.0,Cc1cc(C)cc(CN2CCc3ccccc32)c1,Cc1cc(C)cc(CN2CCc3ccccc32)c1,0.6538461446762085,0.6538461446762085,Automated Curriculum Learning Demo_39
700.0,Cc1ccc(C)c(CN2CCc3ccccc32)c1,Cc1ccc(C)c(CN2CCc3ccccc32)c1,0.6455696225166321,0.6455696225166321,Automated Curriculum Learning Demo_40
700.0,Clc1cccc(Cl)c1CN1CCc2ccccc21,Clc1cccc(Cl)c1CN1CCc2ccccc21,0.6329113841056824,0.6329113841056824,Automated Curriculum Learning Demo_41
701.0,c1ccc2c(c1)CCN2Cc1ccc2c(c1)OCC2,c1ccc2c(c1)CCN2Cc1ccc2c(c1)OCC2,0.6235294342041016,0.6235294342041016,Automated Curriculum Learning Demo_42
700.0,CCc1ccc(CN2CCc3ccccc32)c(CC)c1,CCc1ccc(CN2CCc3ccccc32)c(CC)c1,0.6000000238418579,0.6000000238418579,Automated Curriculum Learning Demo_43
699.0,Clc1cccc(CN2CCCc3ccccc32)c1,Clc1cccc(CN2CCCc3ccccc32)c1,0.5975610017776489,0.5975610017776489,Automated Curriculum Learning Demo_44
701.0,CCc1ccccc1N(CCF)CCc1ccccc1,CCc1ccccc1N(CCF)CCc1ccccc1,0.5952380895614624,0.5952380895614624,Automated Curriculum Learning Demo_45
699.0,Cc1ccc2c(c1)CCN2Cc1cccc(=O)cc1,Cc1ccc2c(c1)CCN2Cc1cccc(=O)cc1,0.5952380895614624,0.5952380895614624,Automated Curriculum Learning Demo_46
699.0,Clc1ccccc1CN1CCCc2ccccc21,Clc1ccccc1CN1CCCc2ccccc21,0.5783132314682007,0.5783132314682007,Automated Curriculum Learning Demo_47
701.0,Fc1ccccc1CN1CCCc2ccccc21,Fc1ccccc1CN1CCCc2ccccc21,0.5783132314682007,0.5783132314682007,Automated Curriculum Learning Demo_48
699.0,Cc1cccc2c1N(Cc1ccccc(=O)c1)CC2,Cc1cccc2c1N(Cc1ccccc(=O)c1)CC2,0.5764706134796143,0.5764706134796143,Automated Curriculum Learning Demo_49
700.0,CCc1ccccc1N(C)Cc1cccc(C)c1,CCc1ccccc1N(C)Cc1cccc(C)c1,0.574999988079071,0.574999988079071,Automated Curriculum Learning Demo_50
700.0,O=[N+]([O-])c1ccccc1CN1CCCc2ccccc21,O=[N+]([O-])c1ccccc1CN1CCCc2ccccc21,0.5393258333206177,0.5393258333206177,Automated Curriculum Learning Demo_51
700.0,Cc1cccc(CCCN2CCc3ccccc32)c1,Cc1cccc(CCCN2CCc3ccccc32)c1,0.5340909361839294,0.5340909361839294,Automated Curriculum Learning Demo_52
701.0,CCc1ccccc1OCc1ccccc(=O)c1,CCc1ccccc1OCc1ccccc(=O)c1,0.5176470875740051,0.5176470875740051,Automated Curriculum Learning Demo_53
699.0,CC(c1ccccc1)N(Cc1ccccc1)c1ccccc1,CC(c1ccccc1)N(Cc1ccccc1)c1ccccc1,0.49473685026168823,0.49473685026168823,Automated Curriculum Learning Demo_54
701.0,c1ccc(CN2CCN(Cc3ccccc3)c3ccccc32)cc1,c1ccc(CN2CCN(Cc3ccccc3)c3ccccc32)cc1,0.48076921701431274,0.48076921701431274,Automated Curriculum Learning Demo_55
699.0,c1ccc(N2CCCC2)c(CCN2CCc3ccccc32)c1,c1ccc(N2CCCC2)c(CCN2CCc3ccccc32)c1,0.47999998927116394,0.47999998927116394,Automated Curriculum Learning Demo_56
700.0,Cc1cccn1CN1CCc2ccccc21,Cc1cccn1CN1CCc2ccccc21,0.46987950801849365,0.46987950801849365,Automated Curriculum Learning Demo_57
699.0,Cc1ccc(CN2Cc3ccccc3N(Cc3ccccc3)C2)cc1,Cc1ccc(CN2Cc3ccccc3N(Cc3ccccc3)C2)cc1,0.4579439163208008,0.4579439163208008,Automated Curriculum Learning Demo_58
699.0,O=S1(=O)c2ccccc2CN1Cc1ccccc1,O=S1(=O)c2ccccc2CN1Cc1ccccc1,0.4431818127632141,0.4431818127632141,Automated Curriculum Learning Demo_59
701.0,O=C(c1ccccc1)c1ccccc1N1CCc2ccccc21,O=C(c1ccccc1)c1ccccc1N1CCc2ccccc21,0.4423076808452606,0.4423076808452606,Automated Curriculum Learning Demo_60
700.0,Clc1ccc(CN2CCN3c4ccccc4CC23)cc1,Clc1ccc(CN2CCN3c4ccccc4CC23)cc1,0.4375,0.4375,Automated Curriculum Learning Demo_61
699.0,c1ccc(CN2CCc3ccccc3C2)cc1,c1ccc(CN2CCc3ccccc3C2)cc1,0.42222222685813904,0.42222222685813904,Automated Curriculum Learning Demo_62
700.0,c1ccc(COc2ccccc2OCc2ccccc2)cc1,c1ccc(COc2ccccc2OCc2ccccc2)cc1,0.41747573018074036,0.41747573018074036,Automated Curriculum Learning Demo_63
699.0,CN(CCc1cccc2c1OCO2)Cc1ccccc1,CN(CCc1cccc2c1OCO2)Cc1ccccc1,0.40816327929496765,0.40816327929496765,Automated Curriculum Learning Demo_64
