Step,Scaffold,SMILES,EXP 4 - Tanimoto,total_score,ID
709.0,CCc1ccc(CN2CCc3ccccc32)cc1,CCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_35
709.0,COc1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_36
792.0,NCc1ccc(CN2CCc3ccccc32)cc1,NCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_37
789.0,CSc1ccc(CN2CCc3ccccc32)cc1,CSc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_38
710.0,OCc1ccc(CN2CCc3ccccc32)cc1,OCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_39
763.0,C#Cc1ccc(CN2CCc3ccccc32)cc1,C#Cc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_40
728.0,O=Cc1ccc(CN2CCc3ccccc32)cc1,O=Cc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_41
724.0,N#Cc1ccc(CN2CCc3ccccc32)cc1,N#Cc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_42
731.0,C=Cc1ccc(CN2CCc3ccccc32)cc1,C=Cc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_43
708.0,Clc1ccccc1CN1CCc2ccccc21,Clc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_44
712.0,Oc1ccccc1CN1CCc2ccccc21,Oc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_45
709.0,Brc1ccccc1CN1CCc2ccccc21,Brc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_46
708.0,Fc1ccccc1CN1CCc2ccccc21,Fc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_47
727.0,Nc1ccccc1CN1CCc2ccccc21,Nc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_48
718.0,c1ccc(CN2CCCCc3ccccc32)cc1,c1ccc(CN2CCCCc3ccccc32)cc1,0.7368420958518982,0.7368420958518982,Automated Curriculum Learning Demo_49
730.0,O=c1ccccc2c1N(Cc1ccccc1)CC2,O=c1ccccc2c1N(Cc1ccccc1)CC2,0.7333333492279053,0.7333333492279053,Automated Curriculum Learning Demo_50
710.0,CCc1ccccc1N(C)Cc1ccccc1,CCc1ccccc1N(C)Cc1ccccc1,0.7323943376541138,0.7323943376541138,Automated Curriculum Learning Demo_51
708.0,NC(=O)c1cccc(CN2CCc3ccccc32)c1,NC(=O)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_52
748.0,CC(C)c1cccc(CN2CCc3ccccc32)c1,CC(C)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_53
710.0,CC(=O)c1cccc(CN2CCc3ccccc32)c1,CC(=O)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_54
708.0,N=C(N)c1cccc(CN2CCc3ccccc32)c1,N=C(N)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_55
793.0,Clc1ccc2c(c1)CCN2Cc1ccccc1,Clc1ccc2c(c1)CCN2Cc1ccccc1,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_56
773.0,Cc1cccc2c1CCN2Cc1ccccc1,Cc1cccc2c1CCN2Cc1ccccc1,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_57
746.0,Oc1ccc2c(c1)N(Cc1ccccc1)CC2,Oc1ccc2c(c1)N(Cc1ccccc1)CC2,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_58
775.0,Brc1ccc2c(c1)CCN2Cc1ccccc1,Brc1ccc2c(c1)CCN2Cc1ccccc1,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_59
711.0,Cc1ccc2c(c1)N(Cc1ccccc1)CC2,Cc1ccc2c(c1)N(Cc1ccccc1)CC2,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_60
713.0,Fc1ccc2c(c1)CCN2Cc1ccccc1,Fc1ccc2c(c1)CCN2Cc1ccccc1,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_61
780.0,NC(=O)c1ccc(CN2CCc3ccccc32)cc1,NC(=O)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_62
717.0,OCc1ccccc1CN1CCc2ccccc21,OCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_63
712.0,O=[N+]([O-])c1ccc(CN2CCc3ccccc32)cc1,O=[N+]([O-])c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_64
712.0,CN(C)c1ccc(CN2CCc3ccccc32)cc1,CN(C)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_65
750.0,NCc1ccccc1CN1CCc2ccccc21,NCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_66
710.0,CC(=O)c1ccc(CN2CCc3ccccc32)cc1,CC(=O)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_67
713.0,CCc1ccccc1CN1CCc2ccccc21,CCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_68
763.0,CNc1cccc(CN2CCc3ccccc32)c1,CNc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_69
732.0,CC(C)c1ccc(CN2CCc3ccccc32)cc1,CC(C)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_70
714.0,N#Cc1ccccc1CN1CCc2ccccc21,N#Cc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_71
797.0,CSc1cccc(CN2CCc3ccccc32)c1,CSc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_72
740.0,O=Cc1ccccc1CN1CCc2ccccc21,O=Cc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_73
709.0,COc1cccc(CN2CCc3ccccc32)c1,COc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_74
793.0,CCc1ccc2c(c1)CCN2Cc1ccccc1,CCc1ccc2c(c1)CCN2Cc1ccccc1,0.7200000286102295,0.7200000286102295,Automated Curriculum Learning Demo_75
725.0,CCN(Cc1ccccc1)c1ccccc1C,CCN(Cc1ccccc1)c1ccccc1C,0.7183098793029785,0.7183098793029785,Automated Curriculum Learning Demo_76
801.0,CCCCN(Cc1ccccc1)c1ccccc1CC,CCCCN(Cc1ccccc1)c1ccccc1CC,0.7179487347602844,0.7179487347602844,Automated Curriculum Learning Demo_77
776.0,CCN=c1cccc(CN2CCc3ccccc32)cc1,CCN=c1cccc(CN2CCc3ccccc32)cc1,0.7160493731498718,0.7160493731498718,Automated Curriculum Learning Demo_78
708.0,FC(F)(F)c1cccc(CN2CCc3ccccc32)c1,FC(F)(F)c1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_79
754.0,CNCc1cccc(CN2CCc3ccccc32)c1,CNCc1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_80
789.0,OCCc1cccc(CN2CCc3ccccc32)c1,OCCc1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_81
726.0,CCCc1cccc(CN2CCc3ccccc32)c1,CCCc1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_82
779.0,COCc1cccc(CN2CCc3ccccc32)c1,COCc1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_83
782.0,CC(C)(C)c1cccc(CN2CCc3ccccc32)c1,CC(C)(C)c1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_84
755.0,COCc1ccc(CN2CCc3ccccc32)cc1,COCc1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_85
763.0,CC(=O)c1ccccc1CN1CCc2ccccc21,CC(=O)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_86
725.0,CCCc1ccc(CN2CCc3ccccc32)cc1,CCCc1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_87
751.0,O=C(O)c1cccc(CN2CCc3ccccc32)c1,O=C(O)c1cccc(CN2CCc3ccccc32)c1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_88
708.0,CCOc1ccc(CN2CCc3ccccc32)cc1,CCOc1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_89
711.0,CN(C)c1cccc(CN2CCc3ccccc32)c1,CN(C)c1cccc(CN2CCc3ccccc32)c1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_90
710.0,O=[N+]([O-])c1cccc(CN2CCc3ccccc32)c1,O=[N+]([O-])c1cccc(CN2CCc3ccccc32)c1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_91
799.0,CC(C)(C)c1ccc(CN2CCc3ccccc32)cc1,CC(C)(C)c1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_92
711.0,ON=Cc1ccc(CN2CCc3ccccc32)cc1,ON=Cc1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_93
755.0,CC(C)c1ccccc1CN1CCc2ccccc21,CC(C)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_94
761.0,FC(F)c1ccccc1CN1CCc2ccccc21,FC(F)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_95
780.0,O=C(F)c1ccccc1CN1CCc2ccccc21,O=C(F)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_96
722.0,NC(=O)c1ccccc1CN1CCc2ccccc21,NC(=O)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_97
785.0,CC(F)c1ccccc1CN1CCc2ccccc21,CC(F)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_98
715.0,FC(F)(F)c1ccc(CN2CCc3ccccc32)cc1,FC(F)(F)c1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_99
762.0,OC1CN(Cc2ccccc2)c2ccccc21,OC1CN(Cc2ccccc2)c2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_100
714.0,Clc1cccc2c1CCN2Cc1ccccc1,Clc1cccc2c1CCN2Cc1ccccc1,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_101
714.0,CC1Cc2ccccc2N1Cc1ccccc1,CC1Cc2ccccc2N1Cc1ccccc1,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_102
712.0,Fc1cccc2c1CCN2Cc1ccccc1,Fc1cccc2c1CCN2Cc1ccccc1,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_103
753.0,CC(c1ccccc1)N1CCc2ccccc21,CC(c1ccccc1)N1CCc2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_104
733.0,CC1CN(Cc2ccccc2)c2ccccc21,CC1CN(Cc2ccccc2)c2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_105
749.0,N=C1CN(Cc2ccccc2)c2ccccc21,N=C1CN(Cc2ccccc2)c2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_106
736.0,Clc1cccc2c1N(Cc1ccccc1)CC2,Clc1cccc2c1N(Cc1ccccc1)CC2,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_107
721.0,Cc1cccc2c1N(Cc1ccccc1)CC2,Cc1cccc2c1N(Cc1ccccc1)CC2,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_108
742.0,CSc1ccccc1CN1CCc2ccccc21,CSc1ccccc1CN1CCc2ccccc21,0.701298713684082,0.701298713684082,Automated Curriculum Learning Demo_109
761.0,CNc1ccccc1CN1CCc2ccccc21,CNc1ccccc1CN1CCc2ccccc21,0.701298713684082,0.701298713684082,Automated Curriculum Learning Demo_110
709.0,COc1ccccc1CN1CCc2ccccc21,COc1ccccc1CN1CCc2ccccc21,0.701298713684082,0.701298713684082,Automated Curriculum Learning Demo_111
735.0,c1ccc(-c2ccc(CN3CCc4ccccc43)cc2)cc1,c1ccc(-c2ccc(CN3CCc4ccccc43)cc2)cc1,0.6976743936538696,0.6976743936538696,Automated Curriculum Learning Demo_112
730.0,Cc1ccc(CN2CCc3ccccc32)cc1F,Cc1ccc(CN2CCc3ccccc32)cc1F,0.6973684430122375,0.6973684430122375,Automated Curriculum Learning Demo_113
711.0,Cc1ccc(CN2CCc3ccccc32)cc1C,Cc1ccc(CN2CCc3ccccc32)cc1C,0.6973684430122375,0.6973684430122375,Automated Curriculum Learning Demo_114
714.0,Cc1ccc(CN2CCc3ccccc32)cc1Cl,Cc1ccc(CN2CCc3ccccc32)cc1Cl,0.6973684430122375,0.6973684430122375,Automated Curriculum Learning Demo_115
755.0,Cc1cc(CN2CCc3ccccc32)cccc1=N,Cc1cc(CN2CCc3ccccc32)cccc1=N,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_116
730.0,Cc1cc(CN2CCc3ccccc32)cccc1=O,Cc1cc(CN2CCc3ccccc32)cccc1=O,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_117
765.0,Cc1ccc(CN2CCc3ccccc32)ccc1=N,Cc1ccc(CN2CCc3ccccc32)ccc1=N,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_118
785.0,O=c1cc(CN2CCc3ccccc32)cccc1F,O=c1cc(CN2CCc3ccccc32)cccc1F,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_119
772.0,Cc1ccc(CN2CCc3ccccc32)ccc1=O,Cc1ccc(CN2CCc3ccccc32)ccc1=O,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_120
766.0,Cc1ccccc(CN2CCc3ccccc32)c1=O,Cc1ccccc(CN2CCc3ccccc32)c1=O,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_121
709.0,CN(Cc1ccccc1)c1ccccc1CCN,CN(Cc1ccccc1)c1ccccc1CCN,0.6933333277702332,0.6933333277702332,Automated Curriculum Learning Demo_122
735.0,CCC(=O)c1cccc(CN2CCc3ccccc32)c1,CCC(=O)c1cccc(CN2CCc3ccccc32)c1,0.6913580298423767,0.6913580298423767,Automated Curriculum Learning Demo_123
759.0,CS(=O)(=O)c1ccccc1CN1CCc2ccccc21,CS(=O)(=O)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_124
793.0,C[N+](C)(C)c1cccc(CN2CCc3ccccc32)c1,C[N+](C)(C)c1cccc(CN2CCc3ccccc32)c1,0.6875,0.6875,Automated Curriculum Learning Demo_125
757.0,CCCc1ccccc1CN1CCc2ccccc21,CCCc1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_126
715.0,FC(F)(F)c1ccccc1CN1CCc2ccccc21,FC(F)(F)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_127
717.0,CC(C)Oc1ccc(CN2CCc3ccccc32)cc1,CC(C)Oc1ccc(CN2CCc3ccccc32)cc1,0.6875,0.6875,Automated Curriculum Learning Demo_128
755.0,CCNc1cccc(CN2CCc3ccccc32)c1,CCNc1cccc(CN2CCc3ccccc32)c1,0.6875,0.6875,Automated Curriculum Learning Demo_129
717.0,NC(=NO)c1ccc(CN2CCc3ccccc32)cc1,NC(=NO)c1ccc(CN2CCc3ccccc32)cc1,0.6875,0.6875,Automated Curriculum Learning Demo_130
773.0,NS(=O)(=O)c1ccccc1CN1CCc2ccccc21,NS(=O)(=O)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_131
765.0,ON=Cc1ccccc1CN1CCc2ccccc21,ON=Cc1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_132
728.0,c1ccc(Cc2ccc(CN3CCc4ccccc43)cc2)cc1,c1ccc(Cc2ccc(CN3CCc4ccccc43)cc2)cc1,0.6853932738304138,0.6853932738304138,Automated Curriculum Learning Demo_133
777.0,CC1(C)CN(Cc2ccccc2)c2ccccc21,CC1(C)CN(Cc2ccccc2)c2ccccc21,0.6842105388641357,0.6842105388641357,Automated Curriculum Learning Demo_134
803.0,CCc1ccccc1N(Cc1ccccc1)C(C)C,CCc1ccccc1N(Cc1ccccc1)C(C)C,0.6842105388641357,0.6842105388641357,Automated Curriculum Learning Demo_135
709.0,c1ccc(CCN2CCc3ccccc32)cc1,c1ccc(CCN2CCc3ccccc32)cc1,0.6842105388641357,0.6842105388641357,Automated Curriculum Learning Demo_136
718.0,O=C(O)c1ccccc1CN1CCc2ccccc21,O=C(O)c1ccccc1CN1CCc2ccccc21,0.6835442781448364,0.6835442781448364,Automated Curriculum Learning Demo_137
728.0,CN(C)c1ccccc1CN1CCc2ccccc21,CN(C)c1ccccc1CN1CCc2ccccc21,0.6835442781448364,0.6835442781448364,Automated Curriculum Learning Demo_138
708.0,O=[N+]([O-])c1ccccc1CN1CCc2ccccc21,O=[N+]([O-])c1ccccc1CN1CCc2ccccc21,0.6835442781448364,0.6835442781448364,Automated Curriculum Learning Demo_139
766.0,CCCN(Cc1ccccc1)c1ccccc1C,CCCN(Cc1ccccc1)c1ccccc1C,0.6800000071525574,0.6800000071525574,Automated Curriculum Learning Demo_140
720.0,CCc1ccccc1N1CCc2ccccc2C1,CCc1ccccc1N1CCc2ccccc2C1,0.6794871687889099,0.6794871687889099,Automated Curriculum Learning Demo_141
743.0,c1ccc2c(c1)CCN2Cc1ccc2c(c1)CC2,c1ccc2c(c1)CCN2Cc1ccc2c(c1)CC2,0.6794871687889099,0.6794871687889099,Automated Curriculum Learning Demo_142
714.0,Cc1ccccc1N(C)Cc1ccccc1,Cc1ccccc1N(C)Cc1ccccc1,0.6760563254356384,0.6760563254356384,Automated Curriculum Learning Demo_143
710.0,c1ccc(CN2Cc3ccccc32)cc1,c1ccc(CN2Cc3ccccc32)cc1,0.6760563254356384,0.6760563254356384,Automated Curriculum Learning Demo_144
803.0,Fc1ccc(CN2CCc3ccccc32)cc1F,Fc1ccc(CN2CCc3ccccc32)cc1F,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_145
736.0,Clc1ccc(CN2CCc3ccccc32)cc1Cl,Clc1ccc(CN2CCc3ccccc32)cc1Cl,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_146
780.0,Cc1cc(CN2CCc3ccccc32)ccc1Br,Cc1cc(CN2CCc3ccccc32)ccc1Br,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_147
743.0,Cc1cc(CN2CCc3ccccc32)ccc1O,Cc1cc(CN2CCc3ccccc32)ccc1O,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_148
709.0,Cc1cccc(C)c1CN1CCc2ccccc21,Cc1cccc(C)c1CN1CCc2ccccc21,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_149
761.0,Fc1ccc(CN2CCc3ccccc32)cc1Cl,Fc1ccc(CN2CCc3ccccc32)cc1Cl,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_150
737.0,Cc1cc(CN2CCc3ccccc32)ccc1F,Cc1cc(CN2CCc3ccccc32)ccc1F,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_151
725.0,Oc1ccc(CN2CCc3ccccc32)cc1F,Oc1ccc(CN2CCc3ccccc32)cc1F,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_152
735.0,Cc1cc(CN2CCc3ccccc32)ccc1Cl,Cc1cc(CN2CCc3ccccc32)ccc1Cl,0.6753246784210205,0.6753246784210205,Automated Curriculum Learning Demo_153
